"var","mean","sd","cv","min","max","sign_changes"
"intercept",1.11785047607781,0.39255068147143,0.351165643234118,0.941086628262513,3.1033294222204,0
"Yh_L12",0.393010721928453,0.231194020351439,0.588263900834561,-0.0631231799444828,2.70856720360065,4
"Yh_L13",0.291240488209926,0.213927429929194,0.734538769812097,-1.96570384585998,0.439985070953417,4
