"var","mean","sd","cv","min","max","sign_changes"
"F2_L7",0.125848126316128,0.0980412411569052,0.77904410678811,-0.173706680433167,0.188731889232456,5
"intercept",1.80603955228099,0.0761668198183033,0.0421733952183418,1.64919203588613,2.04944635521569,0
"F2_L6",0.058773904652535,0.0564393505369724,0.960279070628977,-0.105355402621579,0.191738768102901,5
"F1_L7",0.00675572660114955,0.0452853555835623,6.70325462487729,-0.075645978656644,0.062266132595052,8
"F3_L7",0.0373007858068395,0.0360627709116937,0.966809951362506,-0.0207625150209064,0.117955352652379,5
"F4_L7",0.0276944067308772,0.0292182739540841,1.05502436784493,-0.0545166391056204,0.0786478049648005,9
"F1_L6",0.00826319571461888,0.028119347684181,3.40296280704492,-0.0383785831531277,0.0693502527110226,8
"F3_L6",-0.000307264094916317,0.0146706949468816,47.7462065682523,-0.035739666675002,0.0286905620976468,14
"F4_L6",0.00390393637677074,0.0143612999746542,3.67867162490327,-0.0433499877969876,0.0604416390204812,11
