"var","mean","sd","cv","min","max","sign_changes"
"Yh_L4",0.465799201439005,0.172199878648993,0.369686934020093,-0.211150335870263,0.591723321358166,4
"Yh_L3",0.104786898867238,0.129859835983866,1.23927549519711,0.00446031231626999,0.746823517823304,0
"intercept",0.402625163333854,0.120944269303903,0.300389246172417,0.227424282787685,0.875625578979631,0
