"var","mean","sd","cv","min","max","sign_changes"
"Yh_L3",-0.178865805765328,0.123215447611313,0.68887089449043,-0.304388589085621,0.765464802379105,8
"Yh_L4",0.140642838097772,0.0489678024383136,0.34817131892825,0.00275817591743804,0.279315920382879,0
"intercept",0.290337354800898,0.0369433279208752,0.12724276538997,0.0649814273311187,0.366638106388217,0
"F2_L3",0.0281048691009689,0.0184104402897884,0.655062303391185,-0.0387700097712805,0.0613512729807415,9
"F1_L3",0.0033994941830648,0.0120228476999636,3.53665782393675,-0.0175713956947701,0.0306887606306711,12
