"var","mean","sd","cv","min","max","sign_changes"
"intercept",0.29740519099108,0.0200773274201273,0.0675083287995785,0.204035859601855,0.346433074675831,0
"F2_L3",0.0234369292124979,0.0196108657740236,0.836750650915737,-0.035685661111117,0.0420629401688786,5
"F1_L3",0.00428913248645181,0.0112717512287661,2.62797926255961,-0.0158409876304824,0.0165254237896413,6
