"var","mean","sd","cv","min","max","sign_changes"
"Yh_L6",-0.0722356989977585,0.114029497344405,1.57857539868125,-0.474647251740073,0.455366092459736,6
"Yh_L7",0.114090278594048,0.0634883132163029,0.556474346444578,-0.209704300214125,0.35779267314205,6
"intercept",0.255076784072485,0.0405335952529077,0.158907426249303,0.0943422226131633,0.385117272604244,0
"F2_L6",0.0188075816162419,0.0133381374691775,0.709189397198146,-0.0195774636237127,0.0431268905997431,9
"F1_L6",0.00170599334516537,0.00954664061832191,5.59594247268093,-0.00894144178139711,0.047915401021577,8
