"var","mean","sd","cv","min","max","sign_changes"
"intercept",1.39192639872788,0.426084848949056,0.306111622955399,1.13896435297571,3.04207107793853,0
"Yh_L12",0.279398197826784,0.186326928270365,0.666886650378039,-0.0766884868391398,1.92501471766267,6
"Yh_L13",0.218527098883244,0.174978990681877,0.8007198721627,-1.3437470863629,0.509506377670795,4
