"var","mean","sd","cv","min","max","sign_changes"
"Yh_L2",0.0932878361928439,0.117456044769414,1.25907138125285,-0.297050810609043,0.384159230711885,5
"Yh_L1",0.571826357673406,0.0734278004634585,0.128409261794463,0.282580452493709,0.86924715758797,0
"intercept",0.101655400119866,0.0217423471349835,0.213882854323,0.0268515424835134,0.233417482243669,0
